"Id
===
Id
===
int-cs","名称
===
Name
===
string-cs","进化配置0.物品Id
===
EvolutionConfig0.Id
===
int-cs","进化配置0.物品数量
===
EvolutionConfig0.Count
===
int-cs","进化配置1.物品Id
===
EvolutionConfig1.Id
===
int-cs","进化配置1.物品数量
===
EvolutionConfig1.Count
===
int-cs","进化配置2.物品Id
===
EvolutionConfig2.Id
===
int-cs","进化配置2.物品数量
===
EvolutionConfig2.Count
===
int-cs","进化配置3.物品Id
===
EvolutionConfig3.Id
===
int-cs","进化配置3.物品数量
===
EvolutionConfig3.Count
===
int-cs","进化配置4.物品Id
===
EvolutionConfig4.Id
===
int-cs","进化配置4.物品数量
===
EvolutionConfig4.Count
===
int-cs","被吞噬的数量
===
EatenCount
===
int-cs","可以被吞噬的宠物Id0
===
EatenPetId0
===
int-cs","可以被吞噬的宠物Id1
===
EatenPetId1
===
int-cs","可以被吞噬的宠物Id2
===
EatenPetId2
===
int-cs","可以被吞噬的宠物Id3
===
EatenPetId3
===
int-cs","可以被吞噬的宠物Id4
===
EatenPetId4
===
int-cs","钱消耗
===
Cost
===
int-cs"
60524,狼妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60524,-1,-1,-1,-1,150000
60541,狼妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60541,-1,-1,-1,-1,9375
60542,狼妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60542,-1,-1,-1,-1,9375
60543,狼妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60543,-1,-1,-1,-1,9375
60544,狼妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60544,-1,-1,-1,-1,0
60561,狼妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60561,-1,-1,-1,-1,0
60562,狼妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60562,-1,-1,-1,-1,0
60563,狼妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60563,-1,-1,-1,-1,0
60564,狼妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60564,-1,-1,-1,-1,0
60601,老虎,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60601,-1,-1,-1,-1,150000
60602,老虎,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60602,-1,-1,-1,-1,300000
60603,老虎,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60603,-1,-1,-1,-1,450000
60604,老虎,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60604,-1,-1,-1,-1,600000
60621,老虎,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60621,-1,-1,-1,-1,37500
60622,老虎,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60622,-1,-1,-1,-1,75000
60623,老虎,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60623,-1,-1,-1,-1,112500
60624,老虎,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60624,-1,-1,-1,-1,150000
60641,老虎,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60641,-1,-1,-1,-1,9375
60642,老虎,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60642,-1,-1,-1,-1,9375
60643,老虎,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60643,-1,-1,-1,-1,9375
60644,老虎,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60644,-1,-1,-1,-1,0
60661,老虎,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60661,-1,-1,-1,-1,0
60662,老虎,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60662,-1,-1,-1,-1,0
60663,老虎,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60663,-1,-1,-1,-1,0
60664,老虎,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60664,-1,-1,-1,-1,0
60701,龙将军,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60701,-1,-1,-1,-1,150000
60702,龙将军,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60702,-1,-1,-1,-1,300000
60703,龙将军,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60703,-1,-1,-1,-1,450000
60704,龙将军,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60704,-1,-1,-1,-1,600000
60721,龙将军,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60721,-1,-1,-1,-1,37500
60722,龙将军,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60722,-1,-1,-1,-1,75000
60723,龙将军,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60723,-1,-1,-1,-1,112500
60724,龙将军,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60724,-1,-1,-1,-1,150000
60741,龙将军,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60741,-1,-1,-1,-1,9375
60742,龙将军,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60742,-1,-1,-1,-1,9375
60743,龙将军,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60743,-1,-1,-1,-1,9375
60744,龙将军,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60744,-1,-1,-1,-1,0
60761,龙将军,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60761,-1,-1,-1,-1,0
60762,龙将军,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60762,-1,-1,-1,-1,0
60763,龙将军,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60763,-1,-1,-1,-1,0
60764,龙将军,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60764,-1,-1,-1,-1,0
60801,龙王,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60801,-1,-1,-1,-1,150000
60802,龙王,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60802,-1,-1,-1,-1,300000
60803,龙王,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60803,-1,-1,-1,-1,450000
60804,龙王,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60804,-1,-1,-1,-1,600000
60821,龙王,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60821,-1,-1,-1,-1,37500
60822,龙王,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60822,-1,-1,-1,-1,75000
60823,龙王,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60823,-1,-1,-1,-1,112500
60824,龙王,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60824,-1,-1,-1,-1,150000
60841,龙王,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60841,-1,-1,-1,-1,9375
60842,龙王,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60842,-1,-1,-1,-1,9375
60843,龙王,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60843,-1,-1,-1,-1,9375
60844,龙王,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60844,-1,-1,-1,-1,0
60861,龙王,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60861,-1,-1,-1,-1,0
60862,龙王,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60862,-1,-1,-1,-1,0
60863,龙王,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60863,-1,-1,-1,-1,0
60864,龙王,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60864,-1,-1,-1,-1,0
60901,魔猿,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60901,-1,-1,-1,-1,150000
60902,魔猿,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60902,-1,-1,-1,-1,300000
60903,魔猿,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60903,-1,-1,-1,-1,450000
60904,魔猿,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60904,-1,-1,-1,-1,600000
60921,魔猿,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60921,-1,-1,-1,-1,37500
60922,魔猿,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60922,-1,-1,-1,-1,75000
60923,魔猿,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60923,-1,-1,-1,-1,112500
60924,魔猿,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60924,-1,-1,-1,-1,150000
60941,魔猿,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60941,-1,-1,-1,-1,9375
60942,魔猿,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60942,-1,-1,-1,-1,9375
60943,魔猿,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60943,-1,-1,-1,-1,9375
60944,魔猿,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60944,-1,-1,-1,-1,0
60961,魔猿,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60961,-1,-1,-1,-1,0
60962,魔猿,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60962,-1,-1,-1,-1,0
60963,魔猿,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60963,-1,-1,-1,-1,0
60964,魔猿,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,60964,-1,-1,-1,-1,0
61001,牛头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61001,-1,-1,-1,-1,150000
61002,牛头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61002,-1,-1,-1,-1,300000
61003,牛头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61003,-1,-1,-1,-1,450000
61004,牛头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61004,-1,-1,-1,-1,600000
61021,牛头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61021,-1,-1,-1,-1,37500
61022,牛头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61022,-1,-1,-1,-1,75000
61023,牛头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61023,-1,-1,-1,-1,112500
61024,牛头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61024,-1,-1,-1,-1,150000
61041,牛头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61041,-1,-1,-1,-1,9375
61042,牛头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61042,-1,-1,-1,-1,9375
61043,牛头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61043,-1,-1,-1,-1,9375
61044,牛头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61044,-1,-1,-1,-1,0
61061,牛头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61061,-1,-1,-1,-1,0
61062,牛头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61062,-1,-1,-1,-1,0
61063,牛头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61063,-1,-1,-1,-1,0
61064,牛头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61064,-1,-1,-1,-1,0
61101,女鬼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61101,-1,-1,-1,-1,150000
61102,女鬼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61102,-1,-1,-1,-1,300000
61103,女鬼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61103,-1,-1,-1,-1,450000
61104,女鬼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61104,-1,-1,-1,-1,600000
61121,女鬼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61121,-1,-1,-1,-1,37500
61122,女鬼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61122,-1,-1,-1,-1,75000
61123,女鬼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61123,-1,-1,-1,-1,112500
61124,女鬼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61124,-1,-1,-1,-1,150000
61141,女鬼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61141,-1,-1,-1,-1,9375
61142,女鬼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61142,-1,-1,-1,-1,9375
61143,女鬼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61143,-1,-1,-1,-1,9375
61144,女鬼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61144,-1,-1,-1,-1,0
61161,女鬼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61161,-1,-1,-1,-1,0
61162,女鬼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61162,-1,-1,-1,-1,0
61163,女鬼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61163,-1,-1,-1,-1,0
61164,女鬼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61164,-1,-1,-1,-1,0
61201,鲨鱼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61201,-1,-1,-1,-1,150000
61202,鲨鱼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61202,-1,-1,-1,-1,300000
61203,鲨鱼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61203,-1,-1,-1,-1,450000
61204,鲨鱼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61204,-1,-1,-1,-1,600000
61221,鲨鱼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61221,-1,-1,-1,-1,37500
61222,鲨鱼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61222,-1,-1,-1,-1,75000
61223,鲨鱼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61223,-1,-1,-1,-1,112500
61224,鲨鱼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61224,-1,-1,-1,-1,150000
61241,鲨鱼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61241,-1,-1,-1,-1,9375
61242,鲨鱼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61242,-1,-1,-1,-1,9375
61243,鲨鱼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61243,-1,-1,-1,-1,9375
61244,鲨鱼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61244,-1,-1,-1,-1,0
61261,鲨鱼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61261,-1,-1,-1,-1,0
61262,鲨鱼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61262,-1,-1,-1,-1,0
61263,鲨鱼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61263,-1,-1,-1,-1,0
61264,鲨鱼,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61264,-1,-1,-1,-1,0
61301,蛇妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61301,-1,-1,-1,-1,150000
61302,蛇妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61302,-1,-1,-1,-1,300000
61303,蛇妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61303,-1,-1,-1,-1,450000
61304,蛇妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61304,-1,-1,-1,-1,600000
61321,蛇妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61321,-1,-1,-1,-1,37500
61322,蛇妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61322,-1,-1,-1,-1,75000
61323,蛇妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61323,-1,-1,-1,-1,112500
61324,蛇妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61324,-1,-1,-1,-1,150000
61341,蛇妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61341,-1,-1,-1,-1,9375
61342,蛇妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61342,-1,-1,-1,-1,9375
61343,蛇妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61343,-1,-1,-1,-1,9375
61344,蛇妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61344,-1,-1,-1,-1,0
61361,蛇妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61361,-1,-1,-1,-1,0
61362,蛇妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61362,-1,-1,-1,-1,0
61363,蛇妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61363,-1,-1,-1,-1,0
61364,蛇妖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61364,-1,-1,-1,-1,0
61401,食人花,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61401,-1,-1,-1,-1,150000
61402,食人花,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61402,-1,-1,-1,-1,300000
61403,食人花,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61403,-1,-1,-1,-1,450000
61404,食人花,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61404,-1,-1,-1,-1,600000
61421,食人花,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61421,-1,-1,-1,-1,37500
61422,食人花,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61422,-1,-1,-1,-1,75000
61423,食人花,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61423,-1,-1,-1,-1,112500
61424,食人花,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61424,-1,-1,-1,-1,150000
61441,食人花,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61441,-1,-1,-1,-1,9375
61442,食人花,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61442,-1,-1,-1,-1,9375
61443,食人花,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61443,-1,-1,-1,-1,9375
61444,食人花,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61444,-1,-1,-1,-1,0
61461,食人花,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61461,-1,-1,-1,-1,0
61462,食人花,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61462,-1,-1,-1,-1,0
61463,食人花,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61463,-1,-1,-1,-1,0
61464,食人花,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61464,-1,-1,-1,-1,0
61501,狮兽,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61501,-1,-1,-1,-1,150000
61502,狮兽,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61502,-1,-1,-1,-1,300000
61503,狮兽,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61503,-1,-1,-1,-1,450000
61504,狮兽,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61504,-1,-1,-1,-1,600000
61521,狮兽,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61521,-1,-1,-1,-1,37500
61522,狮兽,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61522,-1,-1,-1,-1,75000
61523,狮兽,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61523,-1,-1,-1,-1,112500
61524,狮兽,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61524,-1,-1,-1,-1,150000
61541,狮兽,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61541,-1,-1,-1,-1,9375
61542,狮兽,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61542,-1,-1,-1,-1,9375
61543,狮兽,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61543,-1,-1,-1,-1,9375
61544,狮兽,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61544,-1,-1,-1,-1,0
61561,狮兽,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61561,-1,-1,-1,-1,0
61562,狮兽,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61562,-1,-1,-1,-1,0
61563,狮兽,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61563,-1,-1,-1,-1,0
61564,狮兽,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61564,-1,-1,-1,-1,0
61601,石头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61601,-1,-1,-1,-1,150000
61602,石头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61602,-1,-1,-1,-1,300000
61603,石头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61603,-1,-1,-1,-1,450000
61604,石头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61604,-1,-1,-1,-1,600000
61621,石头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61621,-1,-1,-1,-1,37500
61622,石头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61622,-1,-1,-1,-1,75000
61623,石头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61623,-1,-1,-1,-1,112500
61624,石头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61624,-1,-1,-1,-1,150000
61641,石头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61641,-1,-1,-1,-1,9375
61642,石头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61642,-1,-1,-1,-1,9375
61643,石头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61643,-1,-1,-1,-1,9375
61644,石头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61644,-1,-1,-1,-1,0
61661,石头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61661,-1,-1,-1,-1,0
61662,石头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61662,-1,-1,-1,-1,0
61663,石头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61663,-1,-1,-1,-1,0
61664,石头人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61664,-1,-1,-1,-1,0
61701,树人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61701,-1,-1,-1,-1,150000
61702,树人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61702,-1,-1,-1,-1,300000
61703,树人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61703,-1,-1,-1,-1,450000
61704,树人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61704,-1,-1,-1,-1,600000
61721,树人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61721,-1,-1,-1,-1,37500
61722,树人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61722,-1,-1,-1,-1,75000
61723,树人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61723,-1,-1,-1,-1,112500
61724,树人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61724,-1,-1,-1,-1,150000
61741,树人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61741,-1,-1,-1,-1,9375
61742,树人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61742,-1,-1,-1,-1,9375
61743,树人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61743,-1,-1,-1,-1,9375
61744,树人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61744,-1,-1,-1,-1,0
61761,树人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61761,-1,-1,-1,-1,0
61762,树人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61762,-1,-1,-1,-1,0
61763,树人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61763,-1,-1,-1,-1,0
61764,树人,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61764,-1,-1,-1,-1,0
61801,仙子,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61801,-1,-1,-1,-1,150000
61802,仙子,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61802,-1,-1,-1,-1,300000
61803,仙子,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61803,-1,-1,-1,-1,450000
61804,仙子,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61804,-1,-1,-1,-1,600000
61821,仙子,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61821,-1,-1,-1,-1,37500
61822,仙子,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61822,-1,-1,-1,-1,75000
61823,仙子,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61823,-1,-1,-1,-1,112500
61824,仙子,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61824,-1,-1,-1,-1,150000
61841,仙子,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61841,-1,-1,-1,-1,9375
61842,仙子,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61842,-1,-1,-1,-1,9375
61843,仙子,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61843,-1,-1,-1,-1,9375
61844,仙子,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61844,-1,-1,-1,-1,0
61861,仙子,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61861,-1,-1,-1,-1,0
61862,仙子,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61862,-1,-1,-1,-1,0
61863,仙子,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61863,-1,-1,-1,-1,0
61864,仙子,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61864,-1,-1,-1,-1,0
61901,蜥蜴,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61901,-1,-1,-1,-1,150000
61902,蜥蜴,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61902,-1,-1,-1,-1,300000
61903,蜥蜴,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61903,-1,-1,-1,-1,450000
61904,蜥蜴,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61904,-1,-1,-1,-1,600000
61921,蜥蜴,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61921,-1,-1,-1,-1,37500
61922,蜥蜴,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61922,-1,-1,-1,-1,75000
61923,蜥蜴,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61923,-1,-1,-1,-1,112500
61924,蜥蜴,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61924,-1,-1,-1,-1,150000
61941,蜥蜴,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61941,-1,-1,-1,-1,9375
61942,蜥蜴,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61942,-1,-1,-1,-1,9375
61943,蜥蜴,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61943,-1,-1,-1,-1,9375
61944,蜥蜴,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61944,-1,-1,-1,-1,0
61961,蜥蜴,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61961,-1,-1,-1,-1,0
61962,蜥蜴,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61962,-1,-1,-1,-1,0
61963,蜥蜴,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61963,-1,-1,-1,-1,0
61964,蜥蜴,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,61964,-1,-1,-1,-1,0
