"Id
===
Id
===
int-cs","√˚≥∆
===
Name
===
string-s","π÷ŒÔ≈‰÷√0.π÷ŒÔId
===
MonsterConfig0.Id
===
int-s","π÷ŒÔ≈‰÷√0.π÷ŒÔ’æŒª∆´“∆
===
MonsterConfig0.PosOffset
===
int-c","π÷ŒÔ≈‰÷√0.≥ı ºBuffId0
===
MonsterConfig0.BuffId0
===
int-s","π÷ŒÔ≈‰÷√0.≥ı ºBuffId1
===
MonsterConfig0.BuffId1
===
int-s","π÷ŒÔ≈‰÷√0.π÷ŒÔµÙ¬‰0
===
MonsterConfig0.DropExp0
===
string-s","π÷ŒÔ≈‰÷√0.π÷ŒÔµÙ¬‰1
===
MonsterConfig0.DropExp1
===
string-s","π÷ŒÔ≈‰÷√1.π÷ŒÔId
===
MonsterConfig1.Id
===
int-s","π÷ŒÔ≈‰÷√1.π÷ŒÔ’æŒª∆´“∆
===
MonsterConfig1.PosOffset
===
int-c","π÷ŒÔ≈‰÷√1.≥ı ºBuffId0
===
MonsterConfig1.BuffId0
===
int-s","π÷ŒÔ≈‰÷√1.≥ı ºBuffId1
===
MonsterConfig1.BuffId1
===
int-s","π÷ŒÔ≈‰÷√1.π÷ŒÔµÙ¬‰0
===
MonsterConfig1.DropExp0
===
string-s","π÷ŒÔ≈‰÷√1.π÷ŒÔµÙ¬‰1
===
MonsterConfig1.DropExp1
===
string-s","π÷ŒÔ≈‰÷√2.π÷ŒÔId
===
MonsterConfig2.Id
===
int-s","π÷ŒÔ≈‰÷√2.π÷ŒÔ’æŒª∆´“∆
===
MonsterConfig2.PosOffset
===
int-c","π÷ŒÔ≈‰÷√2.≥ı ºBuffId0
===
MonsterConfig2.BuffId0
===
int-s","π÷ŒÔ≈‰÷√2.≥ı ºBuffId1
===
MonsterConfig2.BuffId1
===
int-s","π÷ŒÔ≈‰÷√2.π÷ŒÔµÙ¬‰0
===
MonsterConfig2.DropExp0
===
string-s","π÷ŒÔ≈‰÷√2.π÷ŒÔµÙ¬‰1
===
MonsterConfig2.DropExp1
===
string-s","π÷ŒÔ≈‰÷√3.π÷ŒÔId
===
MonsterConfig3.Id
===
int-s","π÷ŒÔ≈‰÷√3.π÷ŒÔ’æŒª∆´“∆
===
MonsterConfig3.PosOffset
===
int-c","π÷ŒÔ≈‰÷√3.≥ı ºBuffId0
===
MonsterConfig3.BuffId0
===
int-s","π÷ŒÔ≈‰÷√3.≥ı ºBuffId1
===
MonsterConfig3.BuffId1
===
int-s","π÷ŒÔ≈‰÷√3.π÷ŒÔµÙ¬‰0
===
MonsterConfig3.DropExp0
===
string-s","π÷ŒÔ≈‰÷√3.π÷ŒÔµÙ¬‰1
===
MonsterConfig3.DropExp1
===
string-s","π÷ŒÔ≈‰÷√4.π÷ŒÔId
===
MonsterConfig4.Id
===
int-s","π÷ŒÔ≈‰÷√4.π÷ŒÔ’æŒª∆´“∆
===
MonsterConfig4.PosOffset
===
int-c","π÷ŒÔ≈‰÷√4.≥ı ºBuffId0
===
MonsterConfig4.BuffId0
===
int-s","π÷ŒÔ≈‰÷√4.≥ı ºBuffId1
===
MonsterConfig4.BuffId1
===
int-s","π÷ŒÔ≈‰÷√4.π÷ŒÔµÙ¬‰0
===
MonsterConfig4.DropExp0
===
string-s","π÷ŒÔ≈‰÷√4.π÷ŒÔµÙ¬‰1
===
MonsterConfig4.DropExp1
===
string-s","π÷ŒÔ≈‰÷√5.π÷ŒÔId
===
MonsterConfig5.Id
===
int-s","π÷ŒÔ≈‰÷√5.π÷ŒÔ’æŒª∆´“∆
===
MonsterConfig5.PosOffset
===
int-c","π÷ŒÔ≈‰÷√5.≥ı ºBuffId0
===
MonsterConfig5.BuffId0
===
int-s","π÷ŒÔ≈‰÷√5.≥ı ºBuffId1
===
MonsterConfig5.BuffId1
===
int-s","π÷ŒÔ≈‰÷√5.π÷ŒÔµÙ¬‰0
===
MonsterConfig5.DropExp0
===
string-s","π÷ŒÔ≈‰÷√5.π÷ŒÔµÙ¬‰1
===
MonsterConfig5.DropExp1
===
string-s","π≤œÌµÙ¬‰0
===
DropExp0
===
string-s","π≤œÌµÙ¬‰1
===
DropExp1
===
string-s","π≤œÌbuff0
===
SharedBuffId0
===
int-s","π≤œÌbuff1
===
SharedBuffId1
===
int-s","’Ω∂∑µÙ¬‰0
===
BattleDropExp0
===
string-s","’Ω∂∑µÙ¬‰1
===
BattleDropExp1
===
string-s"
103063,D1-S03-3,1030639,1,-1,-1,G1:100:428:642,,-1,1,-1,-1,G1:50:141:211,,1030638,1,-1,-1,G1:100:428:642,,1030634,1,-1,-1,G1:50:141:211,,-1,1,-1,-1,G1:50:141:211,,1030636,1,-1,-1,G1:50:141:211,,,,-1,-1,G10011:2.43;,G8027:16.67;
103071,D1-S03-1,1030515,1,-1,-1,G1:50:161:241,,-1,1,-1,-1,G1:50:161:241,,1030515,1,-1,-1,G1:50:161:241,,1030518,1,-1,-1,G1:50:161:241,,1030515,1,-1,-1,G1:50:161:241,,1030518,1,-1,-1,G1:50:161:241,,,,-1,-1,,
103072,D1-S03-2,1030515,1,-1,-1,G1:50:161:241,,1030512,1,-1,-1,G1:50:161:241,,1030515,1,-1,-1,G1:50:161:241,,1030518,1,-1,-1,G1:50:161:241,,1030516,1,-1,-1,G1:50:161:241,,1030518,1,-1,-1,G1:50:161:241,,,,-1,-1,,
103073,D1-S03-3,1030739,1,-1,-1,G1:100:428:642,,-1,1,-1,-1,G1:50:161:241,,1030738,1,-1,-1,G1:100:428:642,,-1,1,-1,-1,G1:50:161:241,,1030532,1,-1,-1,G1:50:161:241,,-1,1,-1,-1,G1:50:161:241,,,,-1,-1,G10021:2.43;,G8027:16.67;
103081,D1-S03-1,1030515,1,-1,-1,G1:50:114:171,,1030516,1,-1,-1,G1:50:114:171,,1030515,1,-1,-1,G1:50:114:171,,1030519,1,-1,-1,G1:50:114:171,,-1,1,-1,-1,G1:50:114:171,,1030519,1,-1,-1,G1:50:114:171,,,,-1,-1,,
103082,D1-S03-2,1030515,1,-1,-1,G1:50:114:171,,1030512,1,-1,-1,G1:50:114:171,,1030515,1,-1,-1,G1:50:114:171,,1030513,1,-1,-1,G1:50:114:171,,1030516,1,-1,-1,G1:50:114:171,,1030513,1,-1,-1,G1:50:114:171,,,,-1,-1,,
103083,D1-S03-3,1030831,1,-1,-1,G1:50:114:171,,1030839,1,-1,-1,G1:100:856:1285,,1030833,1,-1,-1,G1:50:114:171,,1030834,1,-1,-1,G1:50:114:171,,-1,1,-1,-1,G1:50:114:171,,1030836,1,-1,-1,G1:50:114:171,,,,-1,-1,G10031:2.43;,G8027:16.67;
104011,D1-S04-1,1040113,1,-1,-1,G1:50:164:246,,1040113,1,-1,-1,G1:50:164:246,,1040113,1,-1,-1,G1:50:164:246,,1040112,1,-1,-1,G1:50:164:246,,-1,1,-1,-1,G1:50:164:246,,1040112,1,-1,-1,G1:50:164:246,,,,-1,-1,,
104012,D1-S04-2,1040118,1,-1,-1,G1:50:164:246,,-1,1,-1,-1,G1:50:164:246,,1040118,1,-1,-1,G1:50:164:246,,1040112,1,-1,-1,G1:50:164:246,,1040112,1,-1,-1,G1:50:164:246,,1040112,1,-1,-1,G1:50:164:246,,,,-1,-1,,
104013,D1-S04-3,1040131,1,-1,-1,G1:50:164:246,,1040139,1,-1,-1,G1:100:866:1300,,1040133,1,-1,-1,G1:50:164:246,,-1,1,-1,-1,G1:50:164:246,,-1,1,-1,-1,G1:50:164:246,,-1,1,-1,-1,G1:50:164:246,,,,-1,-1,G10041:2.43;,G8027:16.67;
104021,D1-S04-1,1040116,1,-1,-1,G1:50:144:216,,1040115,1,-1,-1,G1:50:144:216,,-1,1,-1,-1,G1:50:144:216,,1040115,1,-1,-1,G1:50:144:216,,1040116,1,-1,-1,G1:50:144:216,,1040115,1,-1,-1,G1:50:144:216,,,,-1,-1,,
104022,D1-S04-2,1040115,1,-1,-1,G1:50:144:216,,1040115,1,-1,-1,G1:50:144:216,,1040116,1,-1,-1,G1:50:144:216,,1040116,1,-1,-1,G1:50:144:216,,1040115,1,-1,-1,G1:50:144:216,,1040115,1,-1,-1,G1:50:144:216,,,,-1,-1,,
104023,D1-S04-3,1040231,1,-1,-1,G1:50:144:216,,-1,1,-1,-1,G1:50:144:216,,1040233,1,-1,-1,G1:50:144:216,,-1,1,-1,-1,G1:50:144:216,,1040239,1,-1,-1,G1:100:866:1300,,-1,1,-1,-1,G1:50:144:216,,,,-1,-1,G10051:2.43;,G8027:16.67;
104031,D1-S04-1,1040116,1,-1,-1,G1:50:127:191,,1040115,1,-1,-1,G1:50:127:191,,1040115,1,-1,-1,G1:50:127:191,,1040112,1,-1,-1,G1:50:127:191,,1040112,1,-1,-1,G1:50:127:191,,-1,1,-1,-1,G1:50:127:191,,,,-1,-1,,
104032,D1-S04-2,1040116,1,-1,-1,G1:50:127:191,,1040113,1,-1,-1,G1:50:127:191,,1040116,1,-1,-1,G1:50:127:191,,1040113,1,-1,-1,G1:50:127:191,,1040116,1,-1,-1,G1:50:127:191,,1040113,1,-1,-1,G1:50:127:191,,,,-1,-1,,
104033,D1-S04-3,1040331,1,-1,-1,G1:50:127:191,,1040332,1,-1,-1,G1:50:127:191,,1040333,1,-1,-1,G1:50:127:191,,1040339,1,-1,-1,G1:100:433:650,,-1,1,-1,-1,G1:50:127:191,,1040338,1,-1,-1,G1:100:433:650,,,,-1,-1,G10061:2.43;,G8027:16.67;
104041,D1-S04-1,1040413,1,-1,-1,G1:50:144:216,,1040411,1,-1,-1,G1:50:144:216,,1040413,1,-1,-1,G1:50:144:216,,1040411,1,-1,-1,G1:50:144:216,,1040413,1,-1,-1,G1:50:144:216,,-1,1,-1,-1,G1:50:144:216,,,,-1,-1,,
104042,D1-S04-2,1040414,1,-1,-1,G1:50:144:216,,1040414,1,-1,-1,G1:50:144:216,,1040412,1,-1,-1,G1:50:144:216,,1040412,1,-1,-1,G1:50:144:216,,1040414,1,-1,-1,G1:50:144:216,,1040414,1,-1,-1,G1:50:144:216,,,,-1,-1,,
104043,D1-S04-3,-1,1,-1,-1,G1:50:144:216,,1040439,1,-1,-1,G1:100:866:1300,,-1,1,-1,-1,G1:50:144:216,,1040434,1,-1,-1,G1:50:144:216,,-1,1,-1,-1,G1:50:144:216,,1040436,1,-1,-1,G1:50:144:216,,,,-1,-1,G10071:2.43;,G8027:16.67;
104051,D1-S04-1,1040413,1,-1,-1,G1:50:194:292,,-1,1,-1,-1,G1:50:194:292,,1040413,1,-1,-1,G1:50:194:292,,1040414,1,-1,-1,G1:50:194:292,,1040414,1,-1,-1,G1:50:194:292,,1040414,1,-1,-1,G1:50:194:292,,,,-1,-1,,
104052,D1-S04-2,1040414,1,-1,-1,G1:50:194:292,,1040413,1,-1,-1,G1:50:194:292,,1040413,1,-1,-1,G1:50:194:292,,1040413,1,-1,-1,G1:50:194:292,,1040413,1,-1,-1,G1:50:194:292,,1040414,1,-1,-1,G1:50:194:292,,,,-1,-1,,
104053,D1-S04-3,1040539,1,-1,-1,G1:100:438:657,,-1,1,-1,-1,G1:50:194:292,,1040538,1,-1,-1,G1:100:438:657,,-1,1,-1,-1,G1:50:194:292,,-1,1,-1,-1,G1:50:194:292,,-1,1,-1,-1,G1:50:194:292,,,,-1,-1,G10011:2.43;,G8027:16.67;
104061,D1-S04-1,1040412,1,-1,-1,G1:50:164:246,,-1,1,-1,-1,G1:50:164:246,,1040412,1,-1,-1,G1:50:164:246,,1040415,1,-1,-1,G1:50:164:246,,1040416,1,-1,-1,G1:50:164:246,,1040415,1,-1,-1,G1:50:164:246,,,,-1,-1,,
104062,D1-S04-2,1040415,1,-1,-1,G1:50:164:246,,-1,1,-1,-1,G1:50:164:246,,1040415,1,-1,-1,G1:50:164:246,,1040413,1,-1,-1,G1:50:164:246,,1040415,1,-1,-1,G1:50:164:246,,1040413,1,-1,-1,G1:50:164:246,,,,-1,-1,,
104063,D1-S04-3,-1,1,-1,-1,G1:50:164:246,,1040639,1,-1,-1,G1:100:876:1315,,-1,1,-1,-1,G1:50:164:246,,1040634,1,-1,-1,G1:50:164:246,,-1,1,-1,-1,G1:50:164:246,,1040636,1,-1,-1,G1:50:164:246,,,,-1,-1,G10021:2.43;,G8027:16.67;
104071,D1-S04-1,1040713,1,-1,-1,G1:50:144:216,,1040711,1,-1,-1,G1:50:144:216,,1040713,1,-1,-1,G1:50:144:216,,1040711,1,-1,-1,G1:50:144:216,,1040713,1,-1,-1,G1:50:144:216,,-1,1,-1,-1,G1:50:144:216,,,,-1,-1,,
104072,D1-S04-2,1040714,1,-1,-1,G1:50:144:216,,1040712,1,-1,-1,G1:50:144:216,,1040714,1,-1,-1,G1:50:144:216,,1040712,1,-1,-1,G1:50:144:216,,1040714,1,-1,-1,G1:50:144:216,,1040712,1,-1,-1,G1:50:144:216,,,,-1,-1,,
104073,D1-S04-3,1040731,1,-1,-1,G1:50:144:216,,-1,1,-1,-1,G1:50:144:216,,1040733,1,-1,-1,G1:50:144:216,,1040739,1,-1,-1,G1:100:438:657,,-1,1,-1,-1,G1:50:144:216,,1040738,1,-1,-1,G1:100:438:657,,,,-1,-1,G10031:2.43;,G8027:16.67;
104081,D1-S04-1,1040713,1,-1,-1,G1:50:127:191,,1040715,1,-1,-1,G1:50:127:191,,1040713,1,-1,-1,G1:50:127:191,,1040715,1,-1,-1,G1:50:127:191,,-1,1,-1,-1,G1:50:127:191,,1040715,1,-1,-1,G1:50:127:191,,,,-1,-1,,
104082,D1-S04-2,1040714,1,-1,-1,G1:50:127:191,,1040716,1,-1,-1,G1:50:127:191,,1040714,1,-1,-1,G1:50:127:191,,1040716,1,-1,-1,G1:50:127:191,,1040714,1,-1,-1,G1:50:127:191,,1040716,1,-1,-1,G1:50:127:191,,,,-1,-1,,
104083,D1-S04-3,1040831,1,-1,-1,G1:50:127:191,,1040839,1,-1,-1,G1:100:876:1315,,1040833,1,-1,-1,G1:50:127:191,,-1,1,-1,-1,G1:50:127:191,,1040835,1,-1,-1,G1:50:127:191,,-1,1,-1,-1,G1:50:127:191,,,,-1,-1,G10041:2.43;,G8027:16.67;
104091,D1-S04-1,1040713,1,-1,-1,G1:50:117:176,,1040714,1,-1,-1,G1:50:117:176,,1040713,1,-1,-1,G1:50:117:176,,1040714,1,-1,-1,G1:50:117:176,,1040713,1,-1,-1,G1:50:117:176,,1040714,1,-1,-1,G1:50:117:176,,,,-1,-1,,
104092,D1-S04-2,1040714,1,-1,-1,G1:50:117:176,,1040713,1,-1,-1,G1:50:117:176,,1040714,1,-1,-1,G1:50:117:176,,1040713,1,-1,-1,G1:50:117:176,,1040714,1,-1,-1,G1:50:117:176,,1040713,1,-1,-1,G1:50:117:176,,,,-1,-1,,
104093,D1-S04-3,1040931,1,-1,-1,G1:50:117:176,,1040939,1,-1,-1,G1:100:887:1330,,1040933,1,-1,-1,G1:50:117:176,,1040934,1,-1,-1,G1:50:117:176,,-1,1,-1,-1,G1:50:117:176,,1040936,1,-1,-1,G1:50:117:176,,,,-1,-1,G10051:2.43;,G8027:16.67;
105011,D1-S05-1,1050111,1,-1,-1,G1:50:168:252,,-1,1,-1,-1,G1:50:168:252,,1050111,1,-1,-1,G1:50:168:252,,-1,1,-1,-1,G1:50:168:252,,1050115,1,-1,-1,G1:50:168:252,,-1,1,-1,-1,G1:50:168:252,,,,-1,-1,,
105012,D1-S05-2,1050114,1,-1,-1,G1:50:168:252,,1050114,1,-1,-1,G1:50:168:252,,1050114,1,-1,-1,G1:50:168:252,,-1,1,-1,-1,G1:50:168:252,,1050111,1,-1,-1,G1:50:168:252,,-1,1,-1,-1,G1:50:168:252,,,,-1,-1,,
105013,D1-S05-3,1050131,1,-1,-1,G1:50:168:252,,1050132,1,-1,-1,G1:50:168:252,,1050133,1,-1,-1,G1:50:168:252,,1050139,1,-1,-1,G1:100:443:665,,-1,1,-1,-1,G1:50:168:252,,1050138,1,-1,-1,G1:100:443:665,,,,-1,-1,G10061:2.43;,G8027:16.67;
105021,D1-S05-1,1050113,1,-1,-1,G1:50:147:221,,-1,1,-1,-1,G1:50:147:221,,1050113,1,-1,-1,G1:50:147:221,,1050115,1,-1,-1,G1:50:147:221,,1050113,1,-1,-1,G1:50:147:221,,1050115,1,-1,-1,G1:50:147:221,,,,-1,-1,,
105022,D1-S05-2,1050111,1,-1,-1,G1:50:147:221,,1050111,1,-1,-1,G1:50:147:221,,1050111,1,-1,-1,G1:50:147:221,,1050116,1,-1,-1,G1:50:147:221,,1050111,1,-1,-1,G1:50:147:221,,1050116,1,-1,-1,G1:50:147:221,,,,-1,-1,,
105023,D1-S05-3,1050231,1,-1,-1,G1:50:147:221,,-1,1,-1,-1,G1:50:147:221,,1050233,1,-1,-1,G1:50:147:221,,-1,1,-1,-1,G1:50:147:221,,1050239,1,-1,-1,G1:100:887:1330,,-1,1,-1,-1,G1:50:147:221,,,,-1,-1,G10071:2.43;,G8027:16.67;
105031,D1-S05-1,1050112,1,-1,-1,G1:50:168:252,,1050112,1,-1,-1,G1:50:168:252,,1050112,1,-1,-1,G1:50:168:252,,-1,1,-1,-1,G1:50:168:252,,1050111,1,-1,-1,G1:50:168:252,,-1,1,-1,-1,G1:50:168:252,,,,-1,-1,,
105032,D1-S05-2,-1,1,-1,-1,G1:50:168:252,,1050112,1,-1,-1,G1:50:168:252,,-1,1,-1,-1,G1:50:168:252,,1050113,1,-1,-1,G1:50:168:252,,1050113,1,-1,-1,G1:50:168:252,,1050113,1,-1,-1,G1:50:168:252,,,,-1,-1,,
105033,D1-S05-3,1050339,1,-1,-1,G1:100:443:665,,-1,1,-1,-1,G1:50:168:252,,1050338,1,-1,-1,G1:100:443:665,,1050334,1,-1,-1,G1:50:168:252,,1050335,1,-1,-1,G1:50:168:252,,1050336,1,-1,-1,G1:50:168:252,,,,-1,-1,G10011:2.43;,G8027:16.67;
105041,D1-S05-1,1050114,1,-1,-1,G1:50:198:297,,1050114,1,-1,-1,G1:50:198:297,,1050114,1,-1,-1,G1:50:198:297,,1050117,1,-1,-1,G1:50:198:297,,-1,1,-1,-1,G1:50:198:297,,1050117,1,-1,-1,G1:50:198:297,,,,-1,-1,,
105042,D1-S05-2,-1,1,-1,-1,G1:50:198:297,,1050111,1,-1,-1,G1:50:198:297,,-1,1,-1,-1,G1:50:198:297,,1050115,1,-1,-1,G1:50:198:297,,1050111,1,-1,-1,G1:50:198:297,,1050115,1,-1,-1,G1:50:198:297,,,,-1,-1,,
105043,D1-S05-3,-1,1,-1,-1,G1:50:198:297,,1050439,1,-1,-1,G1:100:897:1345,,-1,1,-1,-1,G1:50:198:297,,1050434,1,-1,-1,G1:50:198:297,,-1,1,-1,-1,G1:50:198:297,,1050436,1,-1,-1,G1:50:198:297,,,,-1,-1,G10021:2.43;,G8027:16.67;
105051,D1-S05-1,-1,1,-1,-1,G1:50:168:252,,1050415,1,-1,-1,G1:50:168:252,,-1,1,-1,-1,G1:50:168:252,,1050417,1,-1,-1,G1:50:168:252,,1050411,1,-1,-1,G1:50:168:252,,1050417,1,-1,-1,G1:50:168:252,,,,-1,-1,,
105052,D1-S05-2,-1,1,-1,-1,G1:50:168:252,,1050413,1,-1,-1,G1:50:168:252,,-1,1,-1,-1,G1:50:168:252,,1050414,1,-1,-1,G1:50:168:252,,1050412,1,-1,-1,G1:50:168:252,,1050414,1,-1,-1,G1:50:168:252,,,,-1,-1,,
105053,D1-S05-3,-1,1,-1,-1,G1:50:168:252,,1050532,1,-1,-1,G1:50:168:252,,-1,1,-1,-1,G1:50:168:252,,1050534,1,-1,-1,G1:50:168:252,,1050539,1,-1,-1,G1:100:897:1345,,1050536,1,-1,-1,G1:50:168:252,,,,-1,-1,G10031:2.43;,G8027:16.67;
105061,D1-S05-1,1050414,1,-1,-1,G1:50:299:448,,-1,1,-1,-1,G1:50:299:448,,1050414,1,-1,-1,G1:50:299:448,,-1,1,-1,-1,G1:50:299:448,,1050413,1,-1,-1,G1:50:299:448,,-1,1,-1,-1,G1:50:299:448,,,,-1,-1,,
105062,D1-S05-2,-1,1,-1,-1,G1:50:299:448,,1050411,1,-1,-1,G1:50:299:448,,-1,1,-1,-1,G1:50:299:448,,1050416,1,-1,-1,G1:50:299:448,,-1,1,-1,-1,G1:50:299:448,,1050416,1,-1,-1,G1:50:299:448,,,,-1,-1,,
105063,D1-S05-3,1050639,1,-1,-1,G1:100:448:672,,-1,1,-1,-1,G1:50:299:448,,1050638,1,-1,-1,G1:100:448:672,,-1,1,-1,-1,G1:50:299:448,,1050635,1,-1,-1,G1:50:299:448,,-1,1,-1,-1,G1:50:299:448,,,,-1,-1,G10041:2.43;,G8027:16.67;
105071,D1-S05-1,1050715,1,-1,-1,G1:50:117:176,,-1,1,-1,-1,G1:50:117:176,,1050715,1,-1,-1,G1:50:117:176,,-1,1,-1,-1,G1:50:117:176,,1050716,1,-1,-1,G1:50:117:176,,-1,1,-1,-1,G1:50:117:176,,,,-1,-1,,
105072,D1-S05-2,1050712,1,-1,-1,G1:50:117:176,,1050712,1,-1,-1,G1:50:117:176,,1050712,1,-1,-1,G1:50:117:176,,1050714,1,-1,-1,G1:50:117:176,,1050711,1,-1,-1,G1:50:117:176,,1050714,1,-1,-1,G1:50:117:176,,,,-1,-1,,
105073,D1-S05-3,1050731,1,-1,-1,G1:50:117:176,,1050739,1,-1,-1,G1:100:897:1345,,1050733,1,-1,-1,G1:50:117:176,,1050734,1,-1,-1,G1:50:117:176,,-1,1,-1,-1,G1:50:117:176,,1050736,1,-1,-1,G1:50:117:176,,,,-1,-1,G10051:2.43;,G8027:16.67;
105081,D1-S05-1,1050713,1,-1,-1,G1:50:201:302,,-1,1,-1,-1,G1:50:201:302,,1050713,1,-1,-1,G1:50:201:302,,1050712,1,-1,-1,G1:50:201:302,,-1,1,-1,-1,G1:50:201:302,,1050712,1,-1,-1,G1:50:201:302,,,,-1,-1,,
105082,D1-S05-2,-1,1,-1,-1,G1:50:201:302,,1050715,1,-1,-1,G1:50:201:302,,-1,1,-1,-1,G1:50:201:302,,1050716,1,-1,-1,G1:50:201:302,,1050716,1,-1,-1,G1:50:201:302,,1050716,1,-1,-1,G1:50:201:302,,,,-1,-1,,
105083,D1-S05-3,1050831,1,-1,-1,G1:50:201:302,,-1,1,-1,-1,G1:50:201:302,,1050833,1,-1,-1,G1:50:201:302,,1050839,1,-1,-1,G1:100:453:680,,-1,1,-1,-1,G1:50:201:302,,1050838,1,-1,-1,G1:100:453:680,,,,-1,-1,G10061:2.43;,G8027:16.67;
105091,D1-S05-1,1050712,1,-1,-1,G1:50:151:226,,1050711,1,-1,-1,G1:50:151:226,,1050712,1,-1,-1,G1:50:151:226,,1050714,1,-1,-1,G1:50:151:226,,1050713,1,-1,-1,G1:50:151:226,,1050714,1,-1,-1,G1:50:151:226,,,,-1,-1,,
105092,D1-S05-2,-1,1,-1,-1,G1:50:151:226,,1050714,1,-1,-1,G1:50:151:226,,-1,1,-1,-1,G1:50:151:226,,1050713,1,-1,-1,G1:50:151:226,,1050715,1,-1,-1,G1:50:151:226,,1050713,1,-1,-1,G1:50:151:226,,,,-1,-1,,
105093,D1-S05-3,1050931,1,-1,-1,G1:50:151:226,,-1,1,-1,-1,G1:50:151:226,,1050933,1,-1,-1,G1:50:151:226,,1050934,1,-1,-1,G1:50:151:226,,1050939,1,-1,-1,G1:100:907:1360,,1050936,1,-1,-1,G1:50:151:226,,,,-1,-1,G10071:2.43;,G8027:16.67;
106011,D1-S06-1,1060112,1,-1,-1,G1:50:201:302,,1060113,1,-1,-1,G1:50:201:302,,1060112,1,-1,-1,G1:50:201:302,,-1,1,-1,-1,G1:50:201:302,,1060115,1,-1,-1,G1:50:201:302,,-1,1,-1,-1,G1:50:201:302,,,,-1,-1,,
106012,D1-S06-2,1060113,1,-1,-1,G1:50:201:302,,-1,1,-1,-1,G1:50:201:302,,1060113,1,-1,-1,G1:50:201:302,,1060116,1,-1,-1,G1:50:201:302,,-1,1,-1,-1,G1:50:201:302,,1060116,1,-1,-1,G1:50:201:302,,,,-1,-1,,
106013,D1-S06-3,1060131,1,-1,-1,G1:50:201:302,,-1,1,-1,-1,G1:50:201:302,,1060133,1,-1,-1,G1:50:201:302,,-1,1,-1,-1,G1:50:201:302,,1060139,1,-1,-1,G1:100:907:1360,,-1,1,-1,-1,G1:50:201:302,,,,-1,-1,G10011:2.43;,G8027:16.67;
106021,D1-S06-1,1060117,1,-1,-1,G1:50:171:257,,1060113,1,-1,-1,G1:50:171:257,,1060117,1,-1,-1,G1:50:171:257,,-1,1,-1,-1,G1:50:171:257,,1060115,1,-1,-1,G1:50:171:257,,-1,1,-1,-1,G1:50:171:257,,,,-1,-1,,
106022,D1-S06-2,1060112,1,-1,-1,G1:50:171:257,,1060112,1,-1,-1,G1:50:171:257,,1060112,1,-1,-1,G1:50:171:257,,-1,1,-1,-1,G1:50:171:257,,1060115,1,-1,-1,G1:50:171:257,,-1,1,-1,-1,G1:50:171:257,,,,-1,-1,,
106023,D1-S06-3,1060231,1,-1,-1,G1:50:171:257,,1060239,1,-1,-1,G1:100:907:1360,,1060233,1,-1,-1,G1:50:171:257,,-1,1,-1,-1,G1:50:171:257,,1060235,1,-1,-1,G1:50:171:257,,-1,1,-1,-1,G1:50:171:257,,,,-1,-1,G10021:2.43;,G8027:16.67;
106031,D1-S06-1,1060116,1,-1,-1,G1:50:201:302,,-1,1,-1,-1,G1:50:201:302,,1060116,1,-1,-1,G1:50:201:302,,1060118,1,-1,-1,G1:50:201:302,,1060112,1,-1,-1,G1:50:201:302,,1060118,1,-1,-1,G1:50:201:302,,,,-1,-1,,
106032,D1-S06-2,1060117,1,-1,-1,G1:50:201:302,,1060117,1,-1,-1,G1:50:201:302,,1060117,1,-1,-1,G1:50:201:302,,-1,1,-1,-1,G1:50:201:302,,1060116,1,-1,-1,G1:50:201:302,,-1,1,-1,-1,G1:50:201:302,,,,-1,-1,,
106033,D1-S06-3,1060338,1,-1,-1,G1:100:458:687,,-1,1,-1,-1,G1:50:201:302,,1060339,1,-1,-1,G1:100:458:687,,1060334,1,-1,-1,G1:50:201:302,,-1,1,-1,-1,G1:50:201:302,,1060336,1,-1,-1,G1:50:201:302,,,,-1,-1,G10031:2.43;,G8027:16.67;
106041,D1-S06-1,1060411,1,-1,-1,G1:50:174:262,,-1,1,-1,-1,G1:50:174:262,,1060411,1,-1,-1,G1:50:174:262,,-1,1,-1,-1,G1:50:174:262,,1060417,1,-1,-1,G1:50:174:262,,-1,1,-1,-1,G1:50:174:262,,,,-1,-1,,
106042,D1-S06-2,-1,1,-1,-1,G1:50:174:262,,1060415,1,-1,-1,G1:50:174:262,,-1,1,-1,-1,G1:50:174:262,,1060415,1,-1,-1,G1:50:174:262,,1060418,1,-1,-1,G1:50:174:262,,1060415,1,-1,-1,G1:50:174:262,,,,-1,-1,,
106043,D1-S06-3,1060431,1,-1,-1,G1:50:174:262,,1060432,1,-1,-1,G1:50:174:262,,1060433,1,-1,-1,G1:50:174:262,,-1,1,-1,-1,G1:50:174:262,,1060439,1,-1,-1,G1:100:917:1375,,-1,1,-1,-1,G1:50:174:262,,,,-1,-1,G10041:2.43;,G8027:16.67;
106051,D1-S06-1,1060419,1,-1,-1,G1:50:305:458,,1060411,1,-1,-1,G1:50:305:458,,1060419,1,-1,-1,G1:50:305:458,,-1,1,-1,-1,G1:50:305:458,,1060414,1,-1,-1,G1:50:305:458,,-1,1,-1,-1,G1:50:305:458,,,,-1,-1,,
106052,D1-S06-2,-1,1,-1,-1,G1:50:305:458,,1060412,1,-1,-1,G1:50:305:458,,-1,1,-1,-1,G1:50:305:458,,1060414,1,-1,-1,G1:50:305:458,,1060414,1,-1,-1,G1:50:305:458,,1060414,1,-1,-1,G1:50:305:458,,,,-1,-1,,
