"Id
===
Id
===
int-cs","名称
===
Name
===
string-cs","职业
===
Profession
===
int-s","品质
===
Quality
===
int-c","等级
===
Level
===
int-cs","血条长度
===
HPBar
===
float-c","属性值0
===
Attr0
===
float-cs","属性值1
===
Attr1
===
float-cs","属性值2
===
Attr2
===
float-cs","属性值3
===
Attr3
===
float-cs","属性值4
===
Attr4
===
float-cs","属性值5
===
Attr5
===
float-cs","属性值6
===
Attr6
===
float-cs","属性值7
===
Attr7
===
float-cs","属性值8
===
Attr8
===
float-cs","属性值9
===
Attr9
===
float-cs","属性值10
===
Attr10
===
float-cs","属性值11
===
Attr11
===
float-cs","属性值12
===
Attr12
===
float-cs","属性值13
===
Attr13
===
float-cs","属性值14
===
Attr14
===
float-cs","属性值15
===
Attr15
===
float-cs","属性值16
===
Attr16
===
float-cs","属性值17
===
Attr17
===
float-cs","属性值18
===
Attr18
===
float-cs","属性值19
===
Attr19
===
float-cs","属性值20
===
Attr20
===
float-cs","属性值21
===
Attr21
===
float-cs","属性值22
===
Attr22
===
float-cs","属性值23
===
Attr23
===
float-cs","属性值24
===
Attr24
===
float-cs","属性值25
===
Attr25
===
float-cs","属性值26
===
Attr26
===
float-cs","属性值27
===
Attr27
===
float-cs","属性值28
===
Attr28
===
float-cs","属性值29
===
Attr29
===
float-cs","属性值30
===
Attr30
===
float-cs","属性值31
===
Attr31
===
float-cs","普攻技能
===
NormalSkill
===
int-cs","一般技能Id0
===
Skill0
===
int-cs","一般技能Id1
===
Skill1
===
int-cs","一般技能Id2
===
Skill2
===
int-cs","一般技能Id3
===
Skill3
===
int-cs","一般技能Id4
===
Skill4
===
int-cs","掉落0
===
Drops0
===
string-s","掉落1
===
Drops1
===
string-s","展示ID
===
ShowID
===
int-c","展示武器ID
===
ShowWeaponID
===
int-c","展示大小比率
===
ShowSize
===
float-c","战斗对话
===
FightDialog
===
string-c","死亡对话
===
DeadDialog
===
string-c","掉落关卡Id
===
StageId
===
int-cs"
40103,少林棍僧,0,0,23,1,654.654,483.34,3029.329377,24,0,0,0,0,244.024,244.024,244.024,244.024,397,397,411.15,616.725,132.5912743,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,214000,214100,-1,-1,-1,-1,,,421,-1,-1,-1,-1,-1
40104,弓箭手,0,0,23,1,503.58,483.34,2019.552918,23,0,0,0,0,122.012,122.012,122.012,122.012,397,397,411.15,411.15,132.5912743,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,213000,213100,-1,-1,-1,-1,,,419,-1,-1,-1,-1,-1
40105,斧兵,0,0,23,1,654.654,531.674,2524.441148,23,0,0,0,0,152.515,152.515,152.515,152.515,397,397,411.15,411.15,132.5912743,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,209000,209100,-1,-1,-1,-1,,,413,-1,-1,-1,-1,-1
40106,水麒麟（boss）,0,0,23,6311.102869,805.728,966.68,56799.92582,23,0,0,0,0,305.03,305.03,305.03,305.03,397,397,411.15,411.15,132.5912743,0,5,0,0,0,1,0,6,0,0,0,0,0,0,0,121000,121200,-1,-1,-1,-1,,,302,-1,-1,-1,-1,-1
#chapter04_stage2_Stage_CaoYuan_01,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
40201,盾兵,0,0,24,1,415.536,795.056,5589.512051,23,0,0,0,0,250.876,250.876,250.876,250.876,407.5,407.5,422.475,422.475,150.5541781,0,2,0,0,0,1,0,5,0,0,0,0,0,0,0,210000,210100,-1,-1,-1,-1,,,415,-1,-1,-1,-1,-1
40202,弓箭手,0,0,24,1,519.42,496.91,2235.804821,23,0,0,0,0,125.438,125.438,125.438,125.438,407.5,407.5,422.475,422.475,150.5541781,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,213000,213100,-1,-1,-1,-1,,,419,-1,-1,-1,-1,-1
40203,弓箭手队长,0,0,24,1,519.42,397.528,3912.658436,24,0,0,0,0,219.5165,219.5165,219.5165,219.5165,407.5,652,422.475,675.96,331.2191918,0,7,0,0,0,1,0,5,0,0,0,0,0,0,0,215000,215100,-1,-1,-1,-1,,,420,-1,-1,-1,-1,-1
40204,女刺客,0,0,24,1,831.072,397.528,2235.804821,23,0,0,0,0,125.438,125.438,125.438,125.438,407.5,529.75,422.475,422.475,150.5541781,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,404,-1,-1,-1,-1,-1
40205,女刺客队长,0,0,25,1,1177.572,859.2864,4117.681979,23,0,0,0,0,225.512,225.512,225.512,225.512,418,794.2,433.8,694.08,339.443242,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,405,-1,-1,-1,-1,-1
40206,刀兵队长,0,0,25,1,963.468,982.0416,5294.162545,23,0,0,0,0,161.08,161.08,161.08,161.08,418,668.8,433.8,694.08,339.443242,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,401,-1,-1,-1,-1,-1
40207,项羽（boss）,0,0,25,10588.32509,1070.52,1718.5728,52941.62545,24,57.6,0,0,0,386.592,386.592,386.592,193.296,418,418,433.8,433.8,154.2923827,0,5,0,0,0,1,0,6,0,0,0,0,0,0,0,35000,35200,35300,-1,-1,-1,,,105,-1,-1,-1,-1,-1
#chapter04_stage3_Stage_ShaMo_01,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
40301,斧兵,0,0,25,1,695.838,675.1536,2941.201414,23,0,0,0,0,161.08,161.08,161.08,161.08,418,418,433.8,433.8,154.2923827,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,209000,209100,-1,-1,-1,-1,,,413,-1,-1,-1,-1,-1
40302,拳师,0,0,26,1,911.82,630.06,3188.613566,23,0,0,0,0,164.3625,164.3625,164.3625,164.3625,428.5,428.5,445.125,445.125,157.525552,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,204000,204100,-1,-1,-1,-1,,,408,-1,-1,-1,-1,-1
40303,动物,0,0,26,1,651.3,630.06,2869.752209,24,0,0,0,0,295.8525,295.8525,295.8525,295.8525,428.5,428.5,445.125,445.125,157.525552,0,8,0,0,0,1,0,5,0,0,0,0,0,0,0,218000,218100,-1,-1,-1,-1,,,504,-1,-1,-1,-1,-1
40304,女刺客,0,0,25,1,856.416,491.0208,2352.961131,23,0,0,0,0,128.864,128.864,128.864,128.864,418,543.4,433.8,433.8,154.2923827,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,404,-1,-1,-1,-1,-1
40305,廉颇（boss）,0,0,27,10163.69468,1072.032,1939.032,71145.86273,23,66.528,0,0,0,168.645,168.645,168.645,84.3225,439,439,456.45,456.45,160.7599859,0,3,0,0,0,1,0,6,0,0,0,0,0,0,0,41000,41200,41300,41400,-1,-1,,,111,-1,-1,-1,-1,-1
#chapter04_stage4_Stage_CaoYuan_04,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
40401,刀兵,0,0,26,1,781.56,630.06,3826.336279,23,0,0,0,0,164.3625,164.3625,164.3625,164.3625,428.5,428.5,445.125,445.125,157.525552,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,400,-1,-1,-1,-1,-1
40402,刀兵队长,0,0,27,1,1206.036,1034.1504,6098.216806,23,0,0,0,0,168.645,168.645,168.645,168.645,439,702.4,456.45,730.32,353.671969,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,401,-1,-1,-1,-1,-1
40403,少林棍僧,0,0,27,1,871.026,646.344,4065.47787,24,0,0,0,0,269.832,269.832,269.832,269.832,439,439,456.45,684.675,160.7599859,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,214000,214100,-1,-1,-1,-1,,,421,-1,-1,-1,-1,-1
40404,棍僧队长,0,0,28,1,1343.676641,1082.935591,6414.143415,23,0,0,0,0,380.4405,380.4405,380.4405,380.4405,461.5466,738.47456,480.31137,1008.653877,361.9052459,0,7,0,0,0,1,0,5,0,0,0,0,0,0,0,214000,214100,-1,-1,-1,-1,,,422,-1,-1,-1,-1,-1
40405,斧兵,0,0,28,1,919.3577016,744.5182188,3563.413008,23,0,0,0,0,172.9275,172.9275,172.9275,172.9275,461.5466,461.5466,480.31137,480.31137,164.5023845,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,209000,209100,-1,-1,-1,-1,,,413,-1,-1,-1,-1,-1
40406,女刺客,0,0,28,1,1131.517171,541.4677955,2850.730407,23,0,0,0,0,138.342,138.342,138.342,138.342,461.5466,600.01058,480.31137,480.31137,164.5023845,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,404,-1,-1,-1,-1,-1
40407,赵云（boss）,0,0,28,6681.399391,1980.15505,1150.619065,53451.19513,24,0,85.3848,0,0,103.7565,207.513,207.513,207.513,461.5466,461.5466,480.31137,480.31137,164.5023845,0,7,0,0,0,1,0,8,0,0,0,0,0,0,0,42000,42200,42300,42400,-1,-1,,,112,-1,-1,-1,-1,-1
#chapter04_stage5_Stage_ShaMo_15,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
40501,锤兵,0,0,28,1,1414.396464,1082.935591,4632.436911,23,0,0,0,0,172.9275,172.9275,172.9275,172.9275,461.5466,2307.733,480.31137,480.31137,164.5023845,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,-1,-1,-1,-1,,,402,-1,-1,-1,-1,-1
40502,盾兵,0,0,28,1,565.7585856,1082.935591,7126.826017,23,0,0,0,0,276.684,276.684,276.684,276.684,461.5466,461.5466,480.31137,480.31137,164.5023845,0,2,0,0,0,1,0,5,0,0,0,0,0,0,0,210000,210100,-1,-1,-1,-1,,,415,-1,-1,-1,-1,-1
40503,盾兵队长,0,0,28,1,990.0775248,1285.986014,8552.19122,24,0,0,0,0,380.4405,380.4405,380.4405,380.4405,461.5466,738.47456,480.31137,768.498192,361.9052459,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,211000,211100,211200,-1,-1,-1,,,416,-1,-1,-1,-1,-1
40504,斧兵,0,0,28,1,919.3577016,744.5182188,3563.413008,23,0,0,0,0,172.9275,172.9275,172.9275,172.9275,461.5466,461.5466,480.31137,480.31137,164.5023845,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,209000,209100,-1,-1,-1,-1,,,413,-1,-1,-1,-1,-1
40505,斧兵队长,0,0,29,1,1380.735533,1179.264713,5863.868541,23,0,0,0,0,283.536,283.536,283.536,283.536,472.512,756.0192,492.13152,787.410432,369.0267849,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,209000,209100,-1,-1,-1,-1,,,414,-1,-1,-1,-1,-1
40506,典韦（boss）,0,0,29,6719.016037,2180.108736,1803.581325,60471.14433,24,60.7104,0,0,0,141.768,141.768,141.768,70.884,472.512,472.512,492.13152,492.13152,167.7394477,0,3,0,0,0,1,0,6,0,0,0,0,0,0,0,37000,37200,37300,-1,-1,-1,,,107,-1,-1,-1,-1,-1
#chapter04_stage6_Stage_DiXiaCheng_04,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
40601,锤兵,0,0,28,1,1414.396464,1082.935591,4632.436911,23,0,0,0,0,172.9275,172.9275,172.9275,172.9275,461.5466,2307.733,480.31137,480.31137,164.5023845,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,-1,-1,-1,-1,,,402,-1,-1,-1,-1,-1
40602,女刺客,0,0,28,1,1131.517171,541.4677955,2850.730407,23,0,0,0,0,138.342,138.342,138.342,138.342,461.5466,600.01058,480.31137,480.31137,164.5023845,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,404,-1,-1,-1,-1,-1
40603,弓箭手,0,0,28,1,707.198232,676.8347443,2850.730407,24,0,0,0,0,138.342,138.342,138.342,138.342,461.5466,461.5466,480.31137,480.31137,164.5023845,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,213000,213100,-1,-1,-1,-1,,,419,-1,-1,-1,-1,-1
40604,刀兵,0,0,29,1,872.0434944,693.6851251,4397.901406,23,0,0,0,0,177.21,177.21,177.21,177.21,472.512,472.512,492.13152,492.13152,167.7394477,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,400,-1,-1,-1,-1,-1
40605,姜子牙,0,0,28,6681.399391,707.198232,676.8347443,53451.19513,23,0,0,0,185.0004,380.4405,380.4405,190.22025,380.4405,461.5466,461.5466,480.31137,480.31137,164.5023845,0,6,0,0,0,1,0,6,0,0,0,0,0,0,0,32000,32200,32300,32400,-1,-1,,,102,-1,-1,-1,-1,-1
40606,哪吒(boss),0,0,29,5497.376757,1889.427571,901.7906627,49476.39082,24,0,0,75.888,0,177.21,88.605,177.21,177.21,472.512,472.512,492.13152,492.13152,167.7394477,0,10,0,0,0,1,0,6,0,0,0,0,0,0,0,36000,36200,36300,-1,-1,-1,,,106,-1,-1,-1,-1,-1
#chapter04_stage7_Stage_ShaMo_14,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
40701,刀兵,0,0,29,1,872.0434944,693.6851251,4397.901406,23,0,0,0,0,177.21,177.21,177.21,177.21,472.512,472.512,492.13152,492.13152,167.7394477,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,400,-1,-1,-1,-1,-1
40702,女刺客,0,0,29,1,1162.724659,554.9481001,2931.934271,23,0,0,0,0,141.768,141.768,141.768,141.768,472.512,614.2656,492.13152,492.13152,167.7394477,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,404,-1,-1,-1,-1,-1
40703,锤兵,0,0,30,1,1492.445136,1138.835878,5330.094464,24,0,0,0,0,181.4925,181.4925,181.4925,181.4925,483.4858,2417.429,503.96073,503.96073,170.9777755,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,-1,-1,-1,-1,,,402,-1,-1,-1,-1,-1
40704,盾兵,0,0,29,1,581.3623296,1109.8962,7329.835676,23,0,0,0,0,283.536,283.536,283.536,283.536,472.512,472.512,492.13152,492.13152,167.7394477,0,2,0,0,0,1,0,5,0,0,0,0,0,0,0,210000,210100,-1,-1,-1,-1,,,415,-1,-1,-1,-1,-1
40705,棍僧,0,0,29,1,944.7137856,693.6851251,4397.901406,23,0,0,0,0,283.536,283.536,283.536,283.536,472.512,472.512,492.13152,738.19728,167.7394477,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,214000,214100,-1,-1,-1,-1,,,421,-1,-1,-1,-1,-1
40706,典韦（boss）,0,0,30,16912.79974,2238.667704,1850.608302,67651.19896,24,64.584,0,0,0,145.194,145.194,145.194,72.597,483.4858,483.4858,503.96073,503.96073,170.9777755,0,3,0,0,0,1,0,6,0,0,0,0,0,0,0,37000,37200,37300,-1,-1,-1,,,107,-1,-1,-1,-1,-1
#chapter04_stage8_Stage_DiXiaCheng_02,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
40801,刀兵,0,0,30,1,895.4670816,711.7724237,4920.087197,23,0,0,0,0,181.4925,181.4925,181.4925,181.4925,483.4858,483.4858,503.96073,503.96073,170.9777755,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,400,-1,-1,-1,-1,-1
40802,刀兵队长,0,0,30,1,1343.200622,1138.835878,7380.130796,23,0,0,0,0,181.4925,181.4925,181.4925,181.4925,483.4858,773.57728,503.96073,806.337168,376.1511061,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,401,-1,-1,-1,-1,-1
40803,弓箭手,0,0,31,1,872.04,868.1184,3362.058269,24,0,0,0,0,179.4,179.4,179.4,179.4,609.44,609.44,625.56,625.56,226.6032,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,213000,213100,-1,-1,-1,-1,,,419,-1,-1,-1,-1,-1
40804,盾兵,0,0,31,1,697.632,1388.98944,8405.145672,23,0,0,0,0,358.8,358.8,358.8,358.8,609.44,609.44,625.56,625.56,226.6032,0,2,0,0,0,1,0,5,0,0,0,0,0,0,0,210000,210100,-1,-1,-1,-1,,,415,-1,-1,-1,-1,-1
40805,斧兵队长,0,0,30,1,1417.822879,1210.01312,6560.116263,23,0,0,0,0,290.388,290.388,290.388,290.388,483.4858,773.57728,503.96073,806.337168,376.1511061,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,209000,209100,-1,-1,-1,-1,,,414,-1,-1,-1,-1,-1
40806,鲁班（boss）,0,0,32,10763.8415,1248.592363,1770.395766,64583.049,23,0,0,438.8652,0,228.5325,114.26625,228.5325,228.5325,620.5986,620.5986,637.58313,637.58313,229.8730963,0,5,0,0,0,1,0,6,0,0,0,0,0,0,0,39000,39200,39300,39400,-1,-1,,,109,-1,-1,-1,-1,-1
#精英段,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
#chapter01_stage1_Stage_BingYuan_01,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1010101,刀兵队长,0,0,6,1,126.9,148.252,959.6092951,23,0,0,0,0,43.2375,43.2375,43.2375,43.2375,113.5,181.6,118.875,190.2,0,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,401,-1,-1,-1,,-1
1010102,女杀手,0,0,6,1,112.8,74.126,426.49302,23,0,0,0,0,34.59,34.59,34.59,34.59,113.5,147.55,118.875,118.875,0,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,404,-1,-1,-1,,-1
1010103,杀手头领,0,0,6,1,155.1,129.7205,746.362785,23,0,0,0,0,60.5325,60.5325,60.5325,60.5325,113.5,215.65,118.875,190.2,0,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,405,-1,-1,-1,,-1
1010104,弓箭手队长,0,0,6,1,70.5,74.126,746.362785,23,0,0,0,0,60.5325,60.5325,60.5325,60.5325,113.5,181.6,118.875,190.2,0,0,7,0,0,0,1,0,5,0,0,0,0,0,0,0,215000,215100,-1,-1,-1,-1,,,420,-1,-1,-1,,-1
1010105,貂蝉,0,0,6,2498.982539,176.25,176.04925,9995.930157,23,0,0,0,0,30.26625,60.5325,60.5325,60.5325,113.5,113.5,118.875,118.875,0,0,5,0,0,0,1,0,6,0,0,0,0,0,0,0,81000,81200,81300,81400,-1,-1,,,201,-1,-1,-1,,-1
#chapter01_stage2_Stage_ShaMo_02,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1010201,女杀手,0,0,7,1,134.2656,83.68032,482.0476771,23,0,0,0,0,38.016,38.016,38.016,38.016,124,161.2,130.2,130.2,0,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,404,-1,-1,-1,-1,-1
1010202,锤兵队长,0,0,7,1,218.1816,230.12088,1144.863233,23,0,0,0,0,76.032,76.032,76.032,76.032,124,694.4,130.2,208.32,0,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,201200,-1,-1,-1,,,403,-1,-1,-1,-1,-1
1010203,弓箭兵,0,0,7,1,83.916,104.6004,482.0476771,24,0,0,0,0,38.016,38.016,38.016,38.016,124,124,130.2,130.2,0,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,213000,213100,-1,-1,-1,-1,,,419,-1,-1,-1,-1,-1
1010204,刀兵队长,0,0,7,1,151.0488,167.36064,1084.607274,23,0,0,0,0,47.52,47.52,47.52,47.52,124,198.4,130.2,208.32,0,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,401,-1,-1,-1,-1,-1
1010205,曹操（boss),0,0,7,2801.902123,209.79,240.58092,14009.51062,24,0,0,0,0,104.544,104.544,52.272,104.544,124,124,130.2,130.2,0,0,7,0,0,0,1,0,6,0,0,0,0,0,0,0,43000,43200,43300,43400,-1,-1,,,113,-1,-1,-1,-1,-1
#chapter01_stage3_Stage_CaoYuan_03,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1010301,锤兵队长,0,0,8,1,256.0584,257.58942,1333.134333,23,0,0,0,0,82.884,82.884,82.884,82.884,134.5,753.2,141.525,226.44,0,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,201200,-1,-1,-1,,,403,-1,-1,,,-1
1010302,弓箭手队长,0,0,8,1,98.484,93.66888,982.3095088,23,0,0,0,0,72.5235,72.5235,72.5235,72.5235,134.5,215.2,141.525,226.44,0,0,7,0,0,0,1,0,5,0,0,0,0,0,0,0,215000,215100,-1,-1,-1,-1,,,420,-1,-1,,,-1
1010303,锤兵,0,0,8,1,196.968,187.33776,912.1445439,24,0,0,0,0,51.8025,51.8025,51.8025,51.8025,134.5,672.5,141.525,141.525,0,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,-1,-1,-1,-1,,,402,-1,-1,,,-1
1010304,女刺客,0,0,8,1,157.5744,93.66888,561.3197193,23,0,0,0,0,41.442,41.442,41.442,41.442,134.5,174.85,141.525,141.525,0,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,404,-1,-1,,,-1
1010305,杨戬（boss）,0,0,8,2192.655154,246.21,386.38413,13155.93092,23,0,0,0,0,82.884,82.884,82.884,41.442,134.5,134.5,141.525,141.525,0,0,4,0,0,0,1,0,6,0,0,0,0,0,0,0,33000,33200,1010180,33400,-1,-1,,,103,-1,-1,,,-1
#chapter01_stage4_Stage_DiXiaCheng_05,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1010401,刀兵,0,0,9,1,153.2544,169.14898,1551.930101,23,0,0,0,0,72.9105,72.9105,72.9105,72.9105,145,145,152.85,152.85,0,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,40001,40021,-1,-1,-1,-1,,,400,-1,-1,-1,-1,-1
1010402,锤兵,0,0,9,1,235.776,208.18336,1008.754565,23,0,0,0,0,56.085,56.085,56.085,56.085,145,725,152.85,152.85,0,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,-1,-1,-1,-1,,,402,-1,-1,-1,-1,-1
1010403,锤兵队长,0,0,9,1,306.5088,286.25212,1474.333596,24,0,0,0,0,89.736,89.736,89.736,89.736,145,812,152.85,244.56,0,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,201200,-1,-1,-1,,,403,-1,-1,-1,-1,-1
1010404,弓箭手,0,0,9,1,117.888,130.1146,620.7720403,23,0,0,0,0,44.868,44.868,44.868,44.868,145,145,152.85,152.85,0,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,213000,213100,-1,-1,-1,-1,,,419,-1,-1,-1,-1,-1
1010405,女刺客,0,0,9,1,188.6208,104.09168,620.7720403,23,0,0,0,0,44.868,44.868,44.868,44.868,145,188.5,152.85,152.85,0,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,404,-1,-1,-1,-1,-1
1010406,女刺客队长,0,0,9,1,259.3536,182.16044,1086.351071,23,0,0,0,0,78.519,78.519,78.519,78.519,145,275.5,152.85,244.56,0,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,405,-1,-1,-1,-1,-1
1010407,女杀手,0,0,9,1,212.1984,130.1146,543.1755353,23,0,0,0,0,56.085,56.085,56.085,56.085,145,217.5,152.85,183.42,0,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,404,-1,-1,-1,-1,-1
1010408,哪吒(boss),0,0,9,1912.199588,365.4528,234.20628,13385.39712,24,0,0,0,0,56.085,28.0425,56.085,56.085,145,145,152.85,152.85,0,0,10,0,0,0,1,0,6,0,0,0,0,0,0,0,36000,36200,36300,-1,1010120,-1,,,106,-1,-1,-1,-1,-1
#chapter01_stage5_Stage_ShaMo_08,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1010501,弓箭手,0,0,10,1,142.992,144.4159,692.5882981,23,0,0,0,0,48.294,48.294,48.294,48.294,155.5,155.5,164.175,164.175,0,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,213000,213100,-1,-1,-1,-1,,,419,-1,-1,,,-1
1010502,锤兵,0,0,10,1,285.984,231.06544,1125.455984,23,0,0,0,0,60.3675,60.3675,60.3675,60.3675,155.5,777.5,164.175,164.175,0,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,-1,-1,-1,-1,,,402,-1,-1,,,-1
1010503,刀兵,0,0,10,1,171.5904,144.4159,1038.882447,24,0,0,0,0,60.3675,60.3675,60.3675,60.3675,155.5,155.5,164.175,164.175,0,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,400,-1,-1,,,-1
1010504,锤兵队长,0,0,10,1,428.976,375.48134,1991.191357,23,0,0,0,0,120.735,120.735,120.735,120.735,155.5,933,164.175,328.35,0,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,201200,-1,-1,-1,,,60403,-1,-1,,,-1
1010505,女杀手队长,0,0,10,1,314.5824,202.18226,1212.029522,23,0,0,0,0,84.5145,84.5145,84.5145,84.5145,155.5,295.45,164.175,262.68,0,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,405,-1,-1,,,-1
1010506,刀兵队长,0,0,10,1,257.3856,231.06544,1558.323671,24,0,0,0,0,60.3675,60.3675,60.3675,60.3675,155.5,248.8,164.175,262.68,0,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,401,-1,-1,,,-1
1010507,妲己（boss）,0,0,10,2029.06728,214.488,274.39021,16232.53824,24,0,0,0,0,60.3675,120.735,120.735,120.735,155.5,155.5,164.175,164.175,0,0,7,0,0,0,1,0,6,0,0,0,0,0,0,0,80000,80200,80300,80400,-1,-1,,,200,-1,-1,,,-1
1010508,箭塔_火,0,0,10,1,214.488,72.20795,2597.206118,27,0,0,0,0,30.18375,60.3675,60.3675,60.3675,155.5,155.5,164.175,164.175,0,4,6,0,0,0,1,4,5,0,0,0,0,0,0,0,1015130,-1,-1,-1,-1,-1,,,702,-1,-1,,,-1
#chapter01_stage6_Stage_CaoYuan_08,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1010601,刀兵,0,0,11,1,227.52,187.796,1133.427989,23,0,0,0,0,77.475,77.475,77.475,77.475,201,201,208.75,208.75,0,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,400,-1,-1,,,-1
1010602,女杀手,0,0,11,1,303.36,150.2368,755.6186595,23,0,0,0,0,61.98,61.98,61.98,61.98,201,261.3,208.75,208.75,0,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,404,-1,-1,,,-1
